"arc_length"	"U_Magnitude"
42.2	9.60869e-05
42.3	9.60869e-05
42.4	9.60869e-05
42.5	9.60869e-05
42.6	9.60869e-05
42.7	9.60869e-05
42.8	9.60869e-05
42.9	9.60869e-05
43	9.60869e-05
43.1	9.7451e-05
43.2	9.7451e-05
43.3	9.7451e-05
43.4	9.7451e-05
43.5	9.7451e-05
43.6	9.7451e-05
43.7	9.7451e-05
43.8	9.7451e-05
43.9	9.7451e-05
44	9.7451e-05
44.1	9.87806e-05
44.2	9.87806e-05
44.3	9.87806e-05
44.4	9.87806e-05
44.5	9.87806e-05
44.6	9.87806e-05
44.7	9.87806e-05
44.8	9.87806e-05
44.9	9.87806e-05
45	9.87806e-05
45.1	0.000100083
45.2	0.000100083
45.3	0.000100083
45.4	0.000100083
45.5	0.000100083
45.6	0.000100083
45.7	0.000100083
45.8	0.000100083
45.9	0.000100083
46	0.000100083
46.1	0.000101374
46.2	0.000101374
46.3	0.000101374
46.4	0.000101374
46.5	0.000101374
46.6	0.000101374
46.7	0.000101374
46.8	0.000101374
46.9	0.000101374
47	0.000101374
47.1	0.000102688
47.2	0.000102688
47.3	0.000102688
47.4	0.000102688
47.5	0.000102688
47.6	0.000102688
47.7	0.000102688
47.8	0.000102688
47.9	0.000102688
48	0.000102688
48.1	0.0001041
48.2	0.0001041
48.3	0.0001041
48.4	0.0001041
48.5	0.0001041
48.6	0.0001041
48.7	0.0001041
48.8	0.0001041
48.9	0.0001041
49	0.0001041
49.1	0.000105757
49.2	0.000105757
49.3	0.000105757
49.4	0.000105757
49.5	0.000105757
49.6	0.000105757
49.7	0.000105757
49.8	0.000105757
49.9	0.000105757
50	0.000105757
50.1	0.00010796
50.2	0.00010796
50.3	0.00010796
50.4	0.00010796
50.5	0.00010796
50.6	0.00010796
50.7	0.00010796
50.8	0.00010796
50.9	0.00010796
51	0.00010796
51.1	0.000111337
51.2	0.000111337
51.3	0.000111337
51.4	0.000111337
51.5	0.000111337
51.6	0.000111337
51.7	0.000111337
51.8	0.000111337
51.9	0.000111337
52	0.000111337
52.1	0.000117188
52.2	0.000117188
52.3	0.000117188
52.4	0.000117188
52.5	0.000117188
52.6	0.000117188
52.7	0.000117188
52.8	0.000117188
52.9	0.000117188
53	0.000117188
53.1	0.000127998
53.2	0.000127998
53.3	0.000127998
53.4	0.000127998
53.5	0.000127998
53.6	0.000127998
53.7	0.000127998
53.8	0.000127998
53.9	0.000127998
54	0.000127998
54.1	0.000147741
54.2	0.000147741
54.3	0.000147741
54.4	0.000147741
54.5	0.000147741
54.6	0.000147741
54.7	0.000147741
54.8	0.000147741
54.9	0.000147741
55	0.000147741
55.1	0.000180741
55.2	0.000180741
55.3	0.000180741
55.4	0.000180741
55.5	0.000180741
55.6	0.000180741
55.7	0.000180741
55.8	0.000180741
55.9	0.000180741
56	0.000180741
56.1	0.000228601
56.2	0.000228601
56.3	0.000228601
56.4	0.000228601
56.5	0.000228601
56.6	0.000228601
56.7	0.000228601
56.8	0.000228601
56.9	0.000228601
57	0.000228601
57.1	0.000288251
57.2	0.000288251
57.3	0.000288251
57.4	0.000288251
57.5	0.000288251
57.6	0.000288251
57.7	0.000288251
57.8	0.000288251
57.9	0.000288251
58	0.000288251
58.1	0.000354042
58.2	0.000354042
58.3	0.000354042
58.4	0.000354042
58.5	0.000354042
58.6	0.000354042
58.7	0.000354042
58.8	0.000354042
58.9	0.000354042
59	0.000354042
59.1	0.000421122
59.2	0.000421122
59.3	0.000421122
59.4	0.000421122
59.5	0.000421122
59.6	0.000421122
59.7	0.000421122
59.8	0.000421122
59.9	0.000421122
60	0.000421122
60.1	0.000486612
60.2	0.000486612
60.3	0.000486612
60.4	0.000486612
60.5	0.000486612
60.6	0.000486612
60.7	0.000486612
60.8	0.000486612
60.9	0.000486612
61	0.000486612
61.1	0.000549114
61.2	0.000549114
61.3	0.000549114
61.4	0.000549114
61.5	0.000549114
61.6	0.000549114
61.7	0.000549114
61.8	0.000549114
61.9	0.000549114
62	0.000549114
62.1	0.000608011
62.2	0.000608011
62.3	0.000608011
62.4	0.000608011
62.5	0.000608011
62.6	0.000608011
62.7	0.000608011
62.8	0.000608011
62.9	0.000608011
63	0.000608011
63.1	0.000663045
63.2	0.000663045
63.3	0.000663045
63.4	0.000663045
63.5	0.000663045
63.6	0.000663045
63.7	0.000663045
63.8	0.000663045
63.9	0.000663045
64	0.000663045
64.1	0.00071411
64.2	0.00071411
64.3	0.00071411
64.4	0.00071411
64.5	0.00071411
64.6	0.00071411
64.7	0.00071411
64.8	0.00071411
64.9	0.00071411
65	0.00071411
65.1	0.000761164
65.2	0.000761164
65.3	0.000761164
65.4	0.000761164
65.5	0.000761164
65.6	0.000761164
65.7	0.000761164
65.8	0.000761164
65.9	0.000761164
66	0.000761164
66.1	0.000804188
66.2	0.000804188
66.3	0.000804188
66.4	0.000804188
66.5	0.000804188
66.6	0.000804188
66.7	0.000804188
66.8	0.000804188
66.9	0.000804188
67	0.000804188
67.1	0.000843177
67.2	0.000843177
67.3	0.000843177
67.4	0.000843177
67.5	0.000843177
67.6	0.000843177
67.7	0.000843177
67.8	0.000843177
67.9	0.000843177
68	0.000843177
68.1	0.000878127
68.2	0.000878127
68.3	0.000878127
68.4	0.000878127
68.5	0.000878127
68.6	0.000878127
68.7	0.000878127
68.8	0.000878127
68.9	0.000878127
69	0.000878127
69.1	0.000909038
69.2	0.000909038
69.3	0.000909038
69.4	0.000909038
69.5	0.000909038
69.6	0.000909038
69.7	0.000909038
69.8	0.000909038
69.9	0.000909038
70	0.000909038
70.1	0.000935908
70.2	0.000935908
70.3	0.000935908
70.4	0.000935908
70.5	0.000935908
70.6	0.000935908
70.7	0.000935908
70.8	0.000935908
70.9	0.000935908
71	0.000935908
71.1	0.00095874
71.2	0.00095874
71.3	0.00095874
71.4	0.00095874
71.5	0.00095874
71.6	0.00095874
71.7	0.00095874
71.8	0.00095874
71.9	0.00095874
72	0.00095874
72.1	0.000977531
72.2	0.000977531
72.3	0.000977531
72.4	0.000977531
72.5	0.000977531
72.6	0.000977531
72.7	0.000977531
72.8	0.000977531
72.9	0.000977531
73	0.000977531
73.1	0.000992283
73.2	0.000992283
73.3	0.000992283
73.4	0.000992283
73.5	0.000992283
73.6	0.000992283
73.7	0.000992283
73.8	0.000992283
73.9	0.000992283
74	0.000992283
74.1	0.00100299
74.2	0.00100299
74.3	0.00100299
74.4	0.00100299
74.5	0.00100299
74.6	0.00100299
74.7	0.00100299
74.8	0.00100299
74.9	0.00100299
75	0.00100299
75.1	0.00100967
75.2	0.00100967
75.3	0.00100967
75.4	0.00100967
75.5	0.00100967
75.6	0.00100967
75.7	0.00100967
75.8	0.00100967
75.9	0.00100967
76	0.00100967
76.1	0.0010123
76.2	0.0010123
76.3	0.0010123
76.4	0.0010123
76.5	0.0010123
76.6	0.0010123
76.7	0.0010123
76.8	0.0010123
76.9	0.0010123
77	0.0010123
77.1	0.00101089
77.2	0.00101089
77.3	0.00101089
77.4	0.00101089
77.5	0.00101089
77.6	0.00101089
77.7	0.00101089
77.8	0.00101089
77.9	0.00101089
78	0.00101089
78.1	0.00100545
78.2	0.00100545
78.3	0.00100545
78.4	0.00100545
78.5	0.00100545
78.6	0.00100545
78.7	0.00100545
78.8	0.00100545
78.9	0.00100545
79	0.00100545
79.1	0.000995959
79.2	0.000995959
79.3	0.000995959
79.4	0.000995959
79.5	0.000995959
79.6	0.000995959
79.7	0.000995959
79.8	0.000995959
79.9	0.000995959
80	0.000995959
80.1	0.000982433
80.2	0.000982433
80.3	0.000982433
80.4	0.000982433
80.5	0.000982433
80.6	0.000982433
80.7	0.000982433
80.8	0.000982433
80.9	0.000982433
81	0.000982433
81.1	0.000964867
81.2	0.000964867
81.3	0.000964867
81.4	0.000964867
81.5	0.000964867
81.6	0.000964867
81.7	0.000964867
81.8	0.000964867
81.9	0.000964867
82	0.000964867
82.1	0.000943262
82.2	0.000943262
82.3	0.000943262
82.4	0.000943262
82.5	0.000943262
82.6	0.000943262
82.7	0.000943262
82.8	0.000943262
82.9	0.000943262
83	0.000943262
83.1	0.000917616
83.2	0.000917616
83.3	0.000917616
83.4	0.000917616
83.5	0.000917616
83.6	0.000917616
83.7	0.000917616
83.8	0.000917616
83.9	0.000917616
84	0.000917616
84.1	0.000887931
84.2	0.000887931
84.3	0.000887931
84.4	0.000887931
84.5	0.000887931
84.6	0.000887931
84.7	0.000887931
84.8	0.000887931
84.9	0.000887931
85	0.000887931
85.1	0.000854207
85.2	0.000854207
85.3	0.000854207
85.4	0.000854207
85.5	0.000854207
85.6	0.000854207
85.7	0.000854207
85.8	0.000854207
85.9	0.000854207
86	0.000854207
86.1	0.000816442
86.2	0.000816442
86.3	0.000816442
86.4	0.000816442
86.5	0.000816442
86.6	0.000816442
86.7	0.000816442
86.8	0.000816442
86.9	0.000816442
87	0.000816442
87.1	0.000774638
87.2	0.000774638
87.3	0.000774638
87.4	0.000774638
87.5	0.000774638
87.6	0.000774638
87.7	0.000774638
87.8	0.000774638
87.9	0.000774638
88	0.000774638
88.1	0.000728794
88.2	0.000728794
88.3	0.000728794
88.4	0.000728794
88.5	0.000728794
88.6	0.000728794
88.7	0.000728794
88.8	0.000728794
88.9	0.000728794
89	0.000728794
89.1	0.00067891
89.2	0.00067891
89.3	0.00067891
89.4	0.00067891
89.5	0.00067891
89.6	0.00067891
89.7	0.00067891
89.8	0.00067891
89.9	0.00067891
90	0.00067891
90.1	0.000624987
90.2	0.000624987
90.3	0.000624987
90.4	0.000624987
90.5	0.000624987
90.6	0.000624987
90.7	0.000624987
90.8	0.000624987
90.9	0.000624987
91	0.000624987
91.1	0.000567024
91.2	0.000567024
91.3	0.000567024
91.4	0.000567024
91.5	0.000567024
91.6	0.000567024
91.7	0.000567024
91.8	0.000567024
91.9	0.000567024
92	0.000567024
92.1	0.000505021
92.2	0.000505021
92.3	0.000505021
92.4	0.000505021
92.5	0.000505021
92.6	0.000505021
92.7	0.000505021
92.8	0.000505021
92.9	0.000505021
93	0.000505021
93.1	0.000438979
93.2	0.000438979
93.3	0.000438979
93.4	0.000438979
93.5	0.000438979
93.6	0.000438979
93.7	0.000438979
93.8	0.000438979
93.9	0.000438979
94	0.000438979
94.1	0.000368897
94.2	0.000368897
94.3	0.000368897
94.4	0.000368897
94.5	0.000368897
94.6	0.000368897
94.7	0.000368897
94.8	0.000368897
94.9	0.000368897
95	0.000368897
95.1	0.000294775
95.2	0.000294775
95.3	0.000294775
95.4	0.000294775
95.5	0.000294775
95.6	0.000294775
95.7	0.000294775
95.8	0.000294775
95.9	0.000294775
96	0.000294775
96.1	0.000216613
96.2	0.000216613
96.3	0.000216613
96.4	0.000216613
96.5	0.000216613
96.6	0.000216613
96.7	0.000216613
96.8	0.000216613
96.9	0.000216613
97	0.000216613
97.1	0.000134412
97.2	0.000134412
97.3	0.000134412
97.4	0.000134412
97.5	0.000134412
97.6	0.000134412
97.7	0.000134412
97.8	0.000134412
97.9	0.000134412
98	0.000134412
98.1	4.81707e-05
98.2	4.81707e-05
98.3	4.81707e-05
98.4	4.81707e-05
98.5	4.81707e-05
98.6	4.81707e-05
98.7	4.81707e-05
98.8	4.81707e-05
98.9	4.81707e-05
99	4.81707e-05
99.1	0
99.2	0
99.3	0
99.4	0
99.5	0
99.6	0
99.7	0
99.8	0
99.9	0
100	0
